clase,Proceso,num_cuantia,dep_municipio
0,2,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
1,3,1,300
1,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,2,2,300
0,3,1,170
0,4,2,300
0,4,2,300
0,3,1,300
0,3,1,55
0,7,1,709
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,1,300
0,3,2,300
0,7,1,709
0,7,1,710
0,7,1,300
0,2,2,300
0,1,1,300
0,1,1,300
0,1,1,300
0,1,1,300
0,1,1,300
0,3,1,300
1,3,1,300
0,4,3,300
0,4,3,300
0,4,3,300
0,2,2,300
0,5,2,300
0,2,2,300
0,2,2,11
0,2,2,55
0,2,2,41
0,4,3,300
1,2,2,342
1,2,2,342
0,2,2,153
0,1,2,300
1,2,2,711
1,2,3,712
0,4,2,300
0,6,3,300
1,2,3,300
0,7,3,300
1,2,3,41
1,5,3,55
1,5,3,55
1,5,3,300
0,4,4,300
0,7,4,209
0,7,4,300
0,2,4,62
1,6,4,300
0,1,4,300
1,2,4,300
1,2,4,300
1,5,4,713
0,6,5,300
0,6,5,73
0,1,5,300
0,7,5,83
0,7,5,300
1,6,5,300
0,7,5,83
1,4,4,300
0,7,5,300
0,7,5,300
0,6,5,300
0,1,4,300
0,1,5,300
1,6,4,300
1,6,4,559
1,6,4,559
0,2,2,714
0,2,2,715
0,3,1,716
0,3,1,699
0,3,2,716
0,3,2,717
0,3,2,717
0,3,1,714
0,5,2,716
0,3,1,715
0,3,1,715
0,7,1,714
0,7,1,716
0,7,1,716
0,7,1,714
0,7,1,714
0,7,1,714
1,3,1,716
0,3,1,716
0,1,1,716
0,1,1,716
0,7,1,699
0,7,1,716
0,7,1,716
0,7,1,699
0,7,1,716
0,7,1,716
0,7,1,716
0,7,1,716
0,7,1,715
0,7,1,699
0,7,1,716
0,7,1,699
0,7,1,699
0,7,1,716
0,7,1,699
0,7,1,699
0,7,1,716
0,3,1,716
0,2,2,715
0,2,2,260
0,2,2,716
0,1,2,702
0,1,2,702
0,1,2,702
0,1,2,702
0,2,2,716
0,3,2,716
0,2,2,715
0,2,3,717
0,2,3,717
0,7,2,716
0,7,2,716
0,7,2,716
0,2,2,11
0,7,2,716
0,7,2,716
0,7,3,716
1,2,2,107
1,2,2,107
1,2,2,107
0,5,3,714
0,7,3,716
0,2,3,716
1,2,2,719
1,2,2,719
0,2,2,55
1,2,2,717
1,2,2,717
0,2,2,41
0,3,3,699
1,4,2,716
0,4,3,716
0,2,3,716
0,7,3,716
0,7,3,716
0,7,3,716
0,7,3,107
0,7,3,107
0,7,3,107
0,2,3,715
0,7,3,716
1,6,3,715
0,7,3,716
0,7,3,716
0,7,3,716
0,7,3,716
0,7,3,716
0,7,3,716
1,6,3,716
1,2,3,716
1,2,3,41
1,2,3,716
0,6,4,716
0,7,4,716
0,2,4,716
0,7,4,209
0,7,4,209
0,7,4,209
0,7,4,716
0,7,4,716
1,6,4,716
1,5,4,702
1,5,4,702
1,5,4,702
1,5,4,702
0,5,5,476
0,6,5,73
0,6,4,716
1,1,5,518
0,7,5,83
0,7,4,716
1,6,4,716
1,6,4,714
0,7,5,83
1,2,1,720
0,1,1,520
0,1,1,520
0,5,1,339
0,4,2,722
0,1,1,724
0,4,1,725
0,4,1,81
0,4,2,440
0,4,1,727
0,4,1,180
0,4,2,728
0,4,2,729
0,4,2,520
0,7,1,720
0,7,1,440
0,1,1,731
0,1,1,731
0,1,1,731
0,1,1,733
0,7,1,440
0,1,1,731
0,1,1,731
0,1,1,731
0,1,1,731
0,1,1,731
0,3,1,735
0,5,1,737
0,3,1,720
0,3,1,739
0,7,1,678
0,3,1,440
0,3,1,627
0,7,1,440
0,3,1,500
0,3,1,500
0,3,1,500
0,3,1,500
0,3,1,520
0,3,1,678
0,7,1,678
0,7,1,734
0,7,1,734
0,7,1,734
0,2,1,520
0,3,1,520
0,3,1,520
0,3,1,741
0,7,1,734
0,7,1,734
0,4,2,484
0,3,1,563
0,7,1,742
0,4,2,484
0,7,1,440
0,3,1,354
0,7,1,678
0,3,2,679
0,3,2,679
0,3,2,679
0,3,2,679
0,5,2,727
0,4,2,664
0,4,2,520
0,4,3,339
0,2,2,724
0,4,3,520
0,4,3,743
0,4,2,520
0,4,2,744
0,4,2,520
0,4,2,734
0,4,2,745
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,5,3,746
0,2,3,667
0,2,3,667
0,2,3,667
0,2,3,667
0,4,2,627
0,4,2,748
0,6,3,737
0,2,3,734
0,2,2,627
0,4,2,440
0,4,2,734
0,4,2,520
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,4,3,749
0,5,2,520
0,1,2,720
0,6,3,741
0,4,3,741
0,4,3,520
0,2,3,679
0,2,3,679
0,2,3,679
0,2,3,679
0,5,3,627
0,1,3,203
0,6,3,750
0,6,3,734
0,6,3,520
0,6,3,520
0,1,3,271
0,1,3,720
0,4,3,520
0,6,3,664
0,7,3,752
0,5,3,755
0,5,3,755
0,6,3,728
1,7,3,759
1,2,3,411
0,5,4,760
0,5,4,760
0,5,4,760
0,5,4,760
0,4,4,520
0,4,4,520
0,1,4,759
0,5,4,613
0,5,4,613
0,5,4,613
0,6,4,734
0,6,4,520
0,1,4,520
0,7,4,739
0,6,4,664
0,6,4,664
0,6,4,728
0,6,4,728
0,6,5,520
0,6,5,195
0,1,4,734
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,4,199
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,6,5,761
0,5,5,476
0,8,4,477
0,6,5,73
0,6,5,73
0,6,5,73
0,6,4,520
0,2,2,227
0,4,2,762
0,2,2,227
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,1,1,504
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,1,1,310
0,7,1,764
0,1,1,310
0,4,1,765
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,1,1,504
0,1,1,504
0,3,1,516
0,7,1,764
0,7,1,764
0,2,2,227
0,3,1,0
0,3,1,109
0,7,1,227
0,7,1,764
0,1,1,504
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,7,1,764
0,3,1,0
0,1,1,504
0,1,1,504
0,1,1,504
0,1,1,504
0,3,1,516
0,1,1,504
0,3,1,227
0,3,1,227
0,3,1,227
0,3,1,0
0,3,1,227
0,3,1,227
0,3,1,766
0,3,1,766
0,3,1,766
0,3,1,0
0,3,1,0
0,3,1,0
0,1,1,504
0,1,1,504
0,1,1,504
0,1,1,504
0,1,1,504
0,3,1,0
0,1,1,504
0,2,2,762
0,1,1,504
0,1,1,504
0,3,1,227
0,3,1,109
0,2,3,227
0,5,2,227
0,4,2,196
0,6,3,251
0,1,2,504
0,2,2,516
0,4,2,215
1,2,2,767
0,2,2,6
0,2,2,516
0,2,2,41
0,2,2,227
0,2,2,227
0,5,2,762
0,5,3,767
0,5,3,762
0,4,3,766
0,2,3,227
0,1,3,227
0,4,3,765
0,4,3,762
0,2,3,453
0,2,3,453
0,2,3,453
0,2,3,453
0,6,3,516
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,7,3,768
0,6,3,764
1,6,3,227
0,7,3,765
0,2,3,227
0,6,3,766
0,6,4,766
0,6,4,769
0,6,4,769
0,6,4,769
0,6,4,227
0,4,4,0
0,6,4,765
0,4,4,762
0,6,4,770
0,5,4,227
0,6,4,767
1,4,4,0
0,6,4,738
0,7,4,266
0,6,4,227
0,1,4,633
0,6,4,738
0,6,4,766
0,1,4,770
0,6,5,504
0,6,5,504
0,6,5,504
0,6,5,504
0,6,5,762
0,6,5,183
0,6,4,227
0,6,4,504
0,6,4,738
0,6,4,762
0,6,4,766
0,5,5,476
0,6,5,73
0,6,5,73
0,7,5,765
0,7,5,285
0,7,5,285
0,7,5,285
0,7,5,285
0,7,5,285
0,7,5,285
0,7,5,285
0,7,5,285
1,7,5,765
0,7,4,28
0,7,4,28
0,7,4,28
0,7,5,765
0,2,2,771
0,2,2,774
0,3,1,775
0,7,1,304
0,3,1,341
0,3,1,776
0,3,1,304
0,1,1,777
0,3,1,304
0,2,2,513
0,3,1,778
0,4,1,774
0,3,1,431
0,3,1,778
0,3,1,778
0,3,1,513
0,3,1,771
0,1,1,431
0,1,1,431
0,3,1,304
0,3,1,779
0,3,1,304
0,3,1,782
0,1,1,431
0,3,1,777
0,2,1,486
0,1,2,431
0,1,1,431
0,3,1,783
0,1,1,431
0,1,1,431
0,3,1,341
0,3,1,341
0,3,1,304
0,3,1,486
0,7,1,427
0,3,1,782
0,3,1,304
0,7,1,427
0,7,1,427
0,3,1,785
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,7,1,427
0,4,2,431
0,2,2,304
0,2,2,786
0,2,3,788
0,7,2,32
0,7,2,32
0,7,2,32
0,2,2,786
0,6,3,777
0,2,2,771
0,7,2,304
0,4,3,304
0,2,3,597
0,2,3,597
0,2,2,304
0,2,2,790
0,5,2,211
0,2,2,304
0,2,2,304
0,2,2,304
0,4,2,215
0,2,2,792
0,2,2,786
0,2,2,11
0,2,2,775
0,6,2,786
0,4,3,304
1,2,2,304
0,2,2,41
0,7,3,304
0,7,2,771
0,7,2,771
0,7,2,785
0,7,3,431
0,1,3,427
1,2,3,304
0,4,3,304
0,5,3,304
0,6,3,249
0,7,3,707
0,5,3,76
0,6,3,771
0,1,3,271
0,1,3,271
0,1,3,271
0,1,3,271
0,1,3,271
0,7,3,793
0,7,3,793
0,7,3,793
0,7,3,38
0,7,3,38
0,7,3,38
0,7,3,38
0,2,3,304
0,7,3,790
0,7,3,304
0,7,3,435
0,7,3,435
0,7,3,435
0,7,3,435
0,7,3,435
0,7,3,304
0,7,3,304
0,7,3,249
0,7,3,782
0,7,3,201
0,7,3,771
0,7,3,785
0,7,3,38
0,7,3,38
0,7,3,38
0,7,3,38
0,7,3,379
0,7,3,427
0,7,3,771
0,7,3,771
0,7,3,341
0,7,3,304
0,7,3,304
0,7,3,771
0,7,3,304
0,7,3,785
0,7,3,304
0,7,3,573
0,6,4,431
0,6,4,304
0,6,4,431
0,7,4,249
0,7,4,304
0,6,4,201
0,7,4,266
0,7,4,367
0,1,4,304
0,7,4,573
0,7,4,771
0,7,4,775
0,7,4,304
0,7,4,573
0,7,4,786
0,7,4,775
0,7,4,771
0,7,4,758
0,7,4,758
0,7,4,794
0,7,4,794
0,7,4,771
0,7,4,304
0,7,4,573
0,7,4,771
0,7,4,778
0,7,4,795
0,7,4,797
0,7,4,304
0,7,4,771
0,7,4,304
0,7,4,304
0,7,4,645
0,7,4,645
0,7,4,771
0,7,4,427
0,4,4,304
0,6,5,304
0,5,5,771
0,4,4,304
0,6,4,304
0,5,5,304
0,7,5,304
0,7,4,775
0,6,5,304
0,6,5,304
0,6,5,304
0,6,4,599
0,5,5,771
0,2,4,304
0,6,5,304
0,6,5,304
0,6,5,771
1,2,4,304
0,8,4,477
0,6,5,73
0,6,5,73
0,2,4,304
1,2,4,304
0,7,5,285
0,7,5,285
0,7,5,285
0,7,4,304
1,5,5,304
0,7,4,763
0,7,4,763
0,7,4,763
0,7,4,763
0,7,4,763
0,7,4,763
0,7,4,763
0,7,5,304
0,7,1,798
1,3,1,799
0,4,2,800
0,4,1,363
0,2,2,798
0,4,1,801
0,5,2,802
0,2,2,802
0,5,1,803
0,7,1,798
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,3,1,805
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,1,1,269
0,7,1,798
0,7,1,798
0,1,1,269
0,1,1,269
0,3,1,798
0,3,1,236
0,3,1,798
0,3,1,798
0,1,1,807
0,1,1,807
0,3,1,800
0,3,1,805
0,3,1,798
0,2,1,807
0,1,1,721
0,1,1,721
0,1,1,721
0,3,1,802
0,3,1,89
0,3,1,800
0,1,1,798
1,2,2,808
1,2,2,808
1,2,2,808
1,2,2,808
0,3,1,798
0,7,1,19
0,3,1,798
0,3,1,798
0,3,1,798
0,3,1,798
0,3,1,811
0,3,1,811
0,3,1,802
0,3,1,798
0,3,1,807
0,3,1,798
0,3,1,798
0,3,1,330
0,2,2,803
0,3,1,330
0,3,1,798
0,1,1,805
0,5,2,812
0,5,2,812
0,5,2,812
0,5,2,812
0,2,2,236
0,5,2,798
0,4,2,791
0,7,3,666
0,4,3,692
0,8,2,798
0,5,2,813
0,5,2,813
0,1,2,363
0,8,2,798
0,2,2,803
0,4,3,798
0,4,2,798
0,5,2,798
0,2,2,89
0,2,3,242
0,1,2,18
0,1,2,815
0,1,2,815
0,2,2,799
0,2,2,512
0,2,3,802
0,2,2,791
0,2,2,512
0,2,2,512
0,2,2,798
0,4,2,798
0,4,2,215
0,7,2,791
0,7,2,798
0,4,3,250
0,7,2,791
0,2,3,803
0,6,3,805
0,8,2,798
0,2,3,798
0,4,3,692
0,4,3,798
0,4,3,798
0,7,3,816
0,4,3,798
0,2,3,721
0,7,3,707
0,5,3,802
0,6,3,161
0,4,3,454
0,1,3,803
0,1,3,798
0,5,3,325
0,7,3,791
0,4,4,798
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,6,4,525
0,4,4,798
0,8,4,798
0,8,4,798
0,6,4,264
0,7,4,819
0,7,4,819
0,7,4,819
0,6,4,798
0,6,4,820
0,6,4,820
0,6,4,812
0,6,4,812
0,6,4,812
0,6,4,812
0,6,4,798
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,112
0,6,4,813
0,6,4,813
0,6,4,721
0,7,4,821
0,7,4,821
0,6,4,798
0,5,5,798
0,7,5,791
0,4,2,48
0,4,1,822
0,4,1,823
0,4,1,824
0,4,1,824
0,4,1,826
0,4,1,826
0,4,1,826
0,4,1,826
0,4,1,826
0,4,1,114
0,4,1,827
0,4,1,828
0,2,1,822
0,4,2,822
0,4,2,828
0,5,1,314
0,2,2,63
0,2,1,829
0,3,1,503
0,3,1,832
0,4,1,824
0,7,1,833
0,1,1,822
0,1,1,822
0,1,1,414
0,3,1,595
0,7,1,314
0,7,1,314
0,7,1,314
0,2,2,834
0,3,1,706
0,3,1,706
0,3,1,822
0,3,1,706
0,3,1,706
0,1,1,747
0,1,1,822
0,1,1,747
0,1,1,747
0,7,1,128
0,7,1,128
0,3,1,314
0,3,1,510
0,3,1,643
0,3,1,643
0,3,1,718
0,4,1,828
0,3,1,718
0,3,1,718
0,3,1,835
0,3,1,822
0,3,1,828
0,3,1,622
0,3,1,837
0,3,1,839
0,3,1,832
0,2,2,611
0,3,1,63
0,3,1,63
0,2,2,458
0,3,1,839
0,3,1,840
0,3,1,179
0,3,1,841
0,4,2,824
0,2,2,842
0,4,3,822
0,4,2,206
0,4,2,206
0,4,2,206
0,4,2,206
0,4,2,206
0,4,2,206
0,6,2,828
0,4,2,822
0,2,2,839
0,5,2,827
0,4,2,824
0,5,2,822
0,4,2,843
0,4,2,843
0,2,2,844
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,4,2,846
0,2,3,747
0,6,3,847
0,2,3,747
0,2,3,848
0,2,3,848
0,2,3,848
0,2,3,848
0,2,3,848
0,2,3,848
0,2,3,848
0,2,3,848
0,4,2,24
0,4,3,822
0,4,2,844
0,4,3,48
0,2,2,837
1,2,2,844
0,4,2,215
0,6,3,829
0,2,3,822
0,1,3,824
0,5,2,747
0,2,3,491
0,2,3,491
0,6,2,847
0,6,3,824
0,6,3,747
0,7,3,707
0,6,3,847
0,9,3,730
0,2,3,822
0,4,3,822
0,7,3,511
0,1,3,747
1,2,3,822
0,6,3,730
0,6,3,730
1,4,3,822
0,4,4,822
0,5,4,37
0,6,4,850
0,6,4,850
0,6,4,850
0,6,4,850
0,6,4,850
0,6,4,850
0,4,4,822
0,6,4,844
0,4,4,822
0,2,4,265
0,2,4,265
0,5,4,822
0,6,4,463
0,6,4,822
1,6,4,851
0,1,5,706
0,6,4,747
0,4,5,822
0,6,4,822
0,8,5,822
0,7,5,822
0,2,5,822
0,6,5,822
0,4,4,565
0,6,4,747
0,6,5,852
0,6,5,852
0,6,5,852
0,6,5,852
0,6,5,852
0,6,5,852
0,5,5,476
0,8,4,477
0,2,4,822
0,6,5,73
0,6,5,73
0,4,1,114
0,4,2,853
0,4,2,854
0,2,2,781
0,2,1,694
0,1,1,740
0,3,1,855
0,3,1,575
0,3,1,855
0,3,1,856
0,3,1,831
0,3,1,857
0,3,1,858
0,3,1,858
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,261
0,1,1,855
0,3,1,859
0,3,1,263
0,3,1,855
0,1,1,855
0,1,1,855
0,1,1,855
0,1,1,855
0,3,1,859
0,2,2,860
0,3,1,855
0,2,1,862
0,3,1,855
0,3,1,863
0,3,1,261
0,3,1,855
0,3,1,858
0,3,1,263
0,3,1,575
0,1,1,553
0,7,1,855
0,7,1,855
0,3,1,781
0,3,1,855
0,3,1,698
0,3,1,855
0,3,1,855
0,3,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,7,1,855
0,4,2,855
0,4,2,855
0,4,3,855
0,4,3,855
0,4,2,864
0,5,2,855
0,2,2,855
0,2,3,855
0,6,2,672
0,2,3,855
0,4,2,213
0,4,2,214
0,4,2,214
0,2,2,865
0,4,2,855
0,5,2,855
0,5,2,855
0,5,3,855
0,5,3,855
0,2,2,855
0,7,3,263
0,2,3,855
0,2,2,855
0,2,2,263
0,2,2,862
0,1,2,855
0,5,2,855
0,5,2,855
1,2,3,855
0,8,2,855
0,4,2,866
0,5,2,855
0,2,3,242
0,2,3,781
0,2,2,866
0,6,3,726
0,2,2,740
0,2,2,855
0,5,2,855
0,2,2,866
0,2,2,283
0,2,2,283
0,2,2,855
0,4,2,215
0,7,2,343
1,4,2,213
0,4,2,855
1,2,2,866
0,2,2,858
0,6,3,672
0,2,2,855
1,2,2,855
0,2,2,11
0,2,2,11
0,1,2,858
0,7,2,263
0,4,3,869
0,4,3,855
0,5,3,855
0,5,3,855
0,4,3,855
0,2,3,855
0,2,3,855
0,6,3,857
0,4,3,855
0,5,3,698
0,1,3,672
0,2,3,855
0,4,3,454
1,4,3,855
1,2,3,193
0,7,3,866
0,2,3,855
0,1,3,870
0,2,3,855
0,2,3,736
0,2,3,736
0,2,3,736
0,2,3,736
0,1,3,870
0,1,3,870
1,6,3,866
0,6,4,855
0,4,4,855
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,418
0,6,4,855
0,6,4,810
0,6,4,810
0,7,4,855
0,7,4,266
0,7,4,866
0,6,4,740
0,6,5,831
0,6,4,855
0,6,4,185
0,6,4,855
0,5,4,372
0,8,4,855
0,7,4,855
0,6,5,855
0,5,5,476
1,5,5,855
0,8,4,477
0,6,5,73
0,6,5,73
0,7,5,855
0,7,4,855
0,7,4,866
0,7,5,285
0,7,5,285
0,7,5,285
0,4,1,871
0,2,1,1
0,3,1,872
0,3,1,872
0,3,1,872
0,3,1,872
0,3,1,872
0,7,1,873
0,3,1,873
0,3,1,638
0,3,1,479
0,3,1,479
0,3,1,500
0,3,1,500
0,3,1,732
0,3,1,871
0,3,1,871
0,3,1,875
0,3,1,871
0,3,1,875
0,3,1,871
0,3,1,871
0,7,1,873
0,3,1,276
0,3,1,871
0,3,1,871
0,3,1,871
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,17
0,3,1,461
0,3,1,461
0,3,1,873
0,3,1,387
0,3,1,479
0,2,2,276
0,3,1,387
1,3,1,871
0,2,2,871
0,3,1,366
0,3,1,366
0,1,1,871
0,3,1,871
0,1,1,875
0,3,1,871
0,3,1,871
0,3,1,871
0,3,1,871
0,3,1,871
0,4,2,276
0,2,2,873
0,7,2,873
0,2,2,387
0,2,2,276
0,6,3,276
0,4,3,366
0,2,2,169
0,2,2,169
0,2,2,492
0,2,2,492
0,2,2,871
0,1,2,276
0,1,3,276
0,1,2,276
0,4,3,871
0,2,3,366
0,2,3,704
0,2,3,704
0,2,3,704
0,2,2,11
1,4,2,871
0,2,2,41
0,2,2,366
1,2,2,873
0,7,2,42
0,2,3,488
0,2,3,488
0,7,3,707
0,2,3,366
1,6,3,50
1,6,3,50
1,6,3,50
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
0,5,3,876
1,2,3,169
1,2,3,169
0,6,4,366
0,2,4,366
0,5,4,276
0,2,4,366
0,6,4,875
0,6,4,56
0,7,4,209
0,7,4,209
0,6,4,276
0,1,4,871
0,5,5,476
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
0,6,5,73
0,6,5,276
0,5,4,86
1,1,5,601
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
1,4,5,876
0,2,2,138
0,4,2,413
0,4,2,413
0,2,2,69
0,4,1,413
0,4,2,413
0,4,2,413
0,1,1,141
0,3,1,413
0,1,1,413
0,1,1,413
0,1,1,413
0,1,1,413
0,1,1,413
0,1,1,69
0,1,1,69
0,1,1,69
0,7,1,69
0,3,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,7,1,413
0,3,1,594
0,1,1,69
0,2,1,594
0,1,1,69
0,7,1,141
0,3,2,413
0,7,1,141
0,3,1,413
0,3,1,818
0,2,2,413
0,3,1,413
0,3,1,413
0,7,1,69
0,7,1,69
0,7,1,69
0,1,1,413
0,1,1,141
0,7,1,624
0,3,1,878
0,3,1,878
0,5,1,878
1,3,1,413
1,3,1,818
1,3,1,413
0,3,1,322
0,3,1,413
0,7,1,413
0,7,1,413
0,1,1,69
0,1,1,69
0,3,1,594
0,3,1,141
0,3,1,413
0,1,2,69
0,2,2,413
0,2,2,413
0,5,2,413
0,4,2,215
0,2,2,413
0,2,3,491
0,2,3,491
0,8,2,493
0,2,2,508
0,2,2,508
0,2,2,447
0,2,2,11
0,2,2,41
0,7,2,42
0,4,2,413
1,8,2,493
0,4,3,413
0,5,3,149
0,7,3,707
0,5,3,413
0,7,3,413
1,2,3,879
0,6,3,413
0,7,3,624
0,7,3,413
0,7,3,413
0,7,4,118
0,7,4,118
0,7,4,118
0,2,4,265
0,2,4,265
0,2,4,265
0,6,4,878
1,7,4,468
1,7,4,468
1,7,4,468
1,6,4,818
0,7,4,413
0,7,4,413
1,6,4,878
0,7,4,413
0,2,4,413
0,8,4,477
0,6,5,73
0,7,5,285
0,7,5,285
0,7,5,285
0,7,4,413
0,7,5,413
0,1,1,881
0,5,1,806
0,2,2,882
0,1,1,547
0,7,1,882
0,3,1,883
0,1,1,881
0,3,1,881
0,3,1,882
0,3,1,881
0,3,1,881
0,3,1,882
1,3,1,806
0,7,2,883
0,3,1,881
0,1,1,881
0,1,1,881
0,1,1,881
0,3,1,885
0,1,1,881
0,3,1,881
0,3,2,886
0,1,1,881
0,3,1,881
0,4,2,882
0,3,1,888
0,3,1,322
0,1,1,882
0,1,1,882
0,3,1,890
0,3,1,890
0,3,1,881
0,3,1,881
0,3,1,881
0,3,1,881
